Energy(1/cm),Absorbance
3.000197e+003,5.667150e-003
3.000212e+003,5.642108e-003
3.000227e+003,5.636603e-003
3.000242e+003,5.638886e-003
3.000258e+003,5.633280e-003
3.000272e+003,5.609079e-003
3.000288e+003,5.567461e-003
3.000303e+003,5.523095e-003
3.000318e+003,5.497692e-003
3.000333e+003,5.509403e-003
3.000348e+003,5.564272e-003
3.000363e+003,5.652783e-003
3.000378e+003,5.754271e-003
3.000393e+003,5.846682e-003
3.000408e+003,5.915432e-003
3.000423e+003,5.958360e-003
3.000438e+003,5.983286e-003
3.000453e+003,6.000318e-003
3.000469e+003,6.014596e-003
3.000483e+003,6.022156e-003
3.000499e+003,6.013454e-003
3.000514e+003,5.980027e-003
3.000529e+003,5.921142e-003
3.000544e+003,5.847253e-003
3.000559e+003,5.775827e-003
3.000574e+003,5.724423e-003
3.000589e+003,5.702030e-003
3.000604e+003,5.706629e-003
3.000619e+003,5.727377e-003
3.000634e+003,5.752122e-003
3.000649e+003,5.774719e-003
3.000664e+003,5.798493e-003
3.000679e+003,5.833517e-003
3.000694e+003,5.890342e-003
3.000709e+003,5.971965e-003
3.000725e+003,6.071814e-003
3.000740e+003,6.174712e-003
3.000755e+003,6.264287e-003
3.000770e+003,6.329607e-003
3.000785e+003,6.368508e-003
3.000800e+003,6.386631e-003
3.000815e+003,6.391742e-003
3.000830e+003,6.388884e-003
3.000845e+003,6.377418e-003
3.000860e+003,6.353545e-003
3.000875e+003,6.315453e-003
3.000890e+003,6.267548e-003
3.000905e+003,6.221161e-003
3.000920e+003,6.190608e-003
3.000936e+003,6.186508e-003
3.000950e+003,6.209665e-003
3.000966e+003,6.250774e-003
3.000981e+003,6.293904e-003
3.000996e+003,6.324766e-003
3.001011e+003,6.336835e-003
3.001026e+003,6.334448e-003
3.001041e+003,6.328934e-003
3.001056e+003,6.332128e-003
3.001071e+003,6.350183e-003
3.001086e+003,6.380108e-003
3.001101e+003,6.413296e-003
3.001116e+003,6.441039e-003
3.001131e+003,6.460040e-003
3.001146e+003,6.474199e-003
3.001161e+003,6.491486e-003
3.001177e+003,6.518595e-003
3.001192e+003,6.555192e-003
3.001207e+003,6.594012e-003
3.001222e+003,6.624256e-003
3.001237e+003,6.638554e-003
3.001252e+003,6.637646e-003
3.001267e+003,6.630850e-003
3.001282e+003,6.631187e-003
3.001297e+003,6.647673e-003
3.001312e+003,6.679031e-003
3.001327e+003,6.712713e-003
3.001342e+003,6.730111e-003
3.001357e+003,6.714665e-003
3.001372e+003,6.660155e-003
3.001387e+003,6.571843e-003
3.001403e+003,6.463874e-003
3.001417e+003,6.351326e-003
3.001433e+003,6.243580e-003
3.001448e+003,6.141508e-003
3.001463e+003,6.041071e-003
3.001478e+003,5.939247e-003
3.001493e+003,5.840133e-003
3.001508e+003,5.755547e-003
3.001523e+003,5.700687e-003
3.001538e+003,5.685849e-003
3.001553e+003,5.710087e-003
3.001568e+003,5.759442e-003
3.001583e+003,5.811824e-003
3.001598e+003,5.846044e-003
3.001614e+003,5.850645e-003
3.001628e+003,5.827003e-003
3.001644e+003,5.787042e-003
3.001659e+003,5.746246e-003
3.001674e+003,5.715224e-003
3.001689e+003,5.696323e-003
3.001704e+003,5.684338e-003
3.001719e+003,5.672555e-003
3.001734e+003,5.657617e-003
3.001749e+003,5.641873e-003
3.001764e+003,5.630863e-003
3.001779e+003,5.627607e-003
3.001794e+003,5.628547e-003
3.001809e+003,5.622237e-003
3.001824e+003,5.595116e-003
3.001839e+003,5.538397e-003
3.001854e+003,5.454172e-003
3.001870e+003,5.357450e-003
3.001885e+003,5.270174e-003
3.001900e+003,5.213397e-003
3.001915e+003,5.198642e-003
3.001930e+003,5.225033e-003
3.001945e+003,5.282013e-003
3.001960e+003,5.356444e-003
3.001975e+003,5.440080e-003
3.001990e+003,5.532424e-003
3.002005e+003,5.638483e-003
3.002020e+003,5.762632e-003
3.002035e+003,5.901929e-003
3.002050e+003,6.044498e-003
3.002065e+003,6.172493e-003
3.002081e+003,6.269330e-003
3.002095e+003,6.326581e-003
3.002111e+003,6.347191e-003
3.002126e+003,6.342719e-003
3.002141e+003,6.327186e-003
3.002156e+003,6.311015e-003
3.002171e+003,6.297333e-003
3.002186e+003,6.284390e-003
3.002201e+003,6.269800e-003
3.002216e+003,6.255413e-003
3.002231e+003,6.248085e-003
3.002246e+003,6.255581e-003
3.002261e+003,6.281230e-003
3.002276e+003,6.319151e-003
3.002292e+003,6.354588e-003
3.002306e+003,6.369987e-003
3.002322e+003,6.352974e-003
3.002337e+003,6.303653e-003
3.002352e+003,6.236051e-003
3.002367e+003,6.172258e-003
3.002382e+003,6.133677e-003
3.002397e+003,6.131762e-003
3.002412e+003,6.164595e-003
3.002427e+003,6.219043e-003
3.002442e+003,6.278742e-003
3.002457e+003,6.331019e-003
3.002472e+003,6.371466e-003
3.002487e+003,6.402032e-003
3.002502e+003,6.425940e-003
3.002517e+003,6.442351e-003
3.002532e+003,6.444772e-003
3.002548e+003,6.424461e-003
3.002563e+003,6.376914e-003
3.002578e+003,6.307586e-003
3.002593e+003,6.232387e-003
3.002608e+003,6.173166e-003
3.002623e+003,6.149203e-003
3.002638e+003,6.168494e-003
3.002653e+003,6.225161e-003
3.002668e+003,6.301905e-003
3.002683e+003,6.377956e-003
3.002698e+003,6.436870e-003
3.002713e+003,6.471576e-003
3.002728e+003,6.483448e-003
3.002743e+003,6.478302e-003
3.002759e+003,6.460982e-003
3.002773e+003,6.433506e-003
3.002789e+003,6.396853e-003
3.002804e+003,6.354521e-003
3.002819e+003,6.315621e-003
3.002834e+003,6.293870e-003
3.002849e+003,6.302174e-003
3.002864e+003,6.345341e-003
3.002879e+003,6.416323e-003
3.002894e+003,6.496497e-003
3.002909e+003,6.563669e-003
3.002924e+003,6.601514e-003
3.002939e+003,6.606930e-003
3.002954e+003,6.591085e-003
3.002969e+003,6.573424e-003
3.002984e+003,6.570733e-003
3.003000e+003,6.588798e-003
3.003015e+003,6.618368e-003
3.003030e+003,6.641280e-003
3.003045e+003,6.638622e-003
3.003060e+003,6.601985e-003
3.003075e+003,6.537095e-003
3.003090e+003,6.460982e-003
3.003105e+003,6.393524e-003
3.003120e+003,6.347594e-003
3.003135e+003,6.324665e-003
3.003150e+003,6.315453e-003
3.003165e+003,6.307721e-003
3.003180e+003,6.293298e-003
3.003195e+003,6.273061e-003
3.003210e+003,6.255110e-003
3.003226e+003,6.248556e-003
3.003240e+003,6.256959e-003
3.003256e+003,6.275044e-003
3.003271e+003,6.290676e-003
3.003286e+003,6.291886e-003
3.003301e+003,6.273296e-003
3.003316e+003,6.240320e-003
3.003331e+003,6.205901e-003
3.003346e+003,6.184122e-003
3.003361e+003,6.183181e-003
3.003376e+003,6.201330e-003
3.003391e+003,6.228757e-003
3.003406e+003,6.253463e-003
3.003421e+003,6.267750e-003
3.003437e+003,6.271414e-003
3.003451e+003,6.270338e-003
3.003467e+003,6.271078e-003
3.003482e+003,6.275515e-003
3.003497e+003,6.278809e-003
3.003512e+003,6.272557e-003
3.003527e+003,6.250438e-003
3.003542e+003,6.213766e-003
3.003557e+003,6.172863e-003
3.003572e+003,6.143020e-003
3.003587e+003,6.137643e-003
3.003602e+003,6.161201e-003
3.003617e+003,6.207750e-003
3.003632e+003,6.263346e-003
3.003647e+003,6.313940e-003
3.003662e+003,6.351461e-003
3.003677e+003,6.376544e-003
3.003693e+003,6.395777e-003
3.003708e+003,6.415146e-003
3.003723e+003,6.434179e-003
3.003738e+003,6.444873e-003
3.003753e+003,6.435154e-003
3.003768e+003,6.396719e-003
3.003783e+003,6.330986e-003
3.003798e+003,6.250203e-003
3.003813e+003,6.173905e-003
3.003828e+003,6.119496e-003
3.003843e+003,6.095268e-003
3.003858e+003,6.097217e-003
3.003873e+003,6.113347e-003
3.003888e+003,6.130754e-003
3.003904e+003,6.143154e-003
3.003918e+003,6.153976e-003
3.003934e+003,6.173199e-003
3.003949e+003,6.209766e-003
3.003964e+003,6.265363e-003
3.003979e+003,6.331389e-003
3.003994e+003,6.393255e-003
3.004009e+003,6.437542e-003
3.004024e+003,6.459031e-003
3.004039e+003,6.462798e-003
3.004054e+003,6.461218e-003
3.004069e+003,6.464917e-003
3.004084e+003,6.477024e-003
3.004099e+003,6.490443e-003
3.004115e+003,6.492226e-003
3.004129e+003,6.472080e-003
3.004145e+003,6.429639e-003
3.004160e+003,6.377014e-003
3.004175e+003,6.334348e-003
3.004190e+003,6.319689e-003
3.004205e+003,6.341172e-003
3.004220e+003,6.392482e-003
3.004235e+003,6.456341e-003
3.004250e+003,6.513214e-003
3.004265e+003,6.550718e-003
3.004280e+003,6.567975e-003
3.004295e+003,6.574198e-003
3.004310e+003,6.581228e-003
3.004325e+003,6.595862e-003
3.004340e+003,6.615576e-003
3.004355e+003,6.630177e-003
3.004371e+003,6.628529e-003
3.004385e+003,6.605416e-003
3.004401e+003,6.564779e-003
3.004416e+003,6.517552e-003
3.004431e+003,6.474771e-003
3.004446e+003,6.441813e-003
3.004461e+003,6.414944e-003
3.004476e+003,6.385353e-003
3.004491e+003,6.345510e-003
3.004506e+003,6.295248e-003
3.004521e+003,6.243144e-003
3.004536e+003,6.202473e-003
3.004551e+003,6.182778e-003
3.004566e+003,6.182744e-003
3.004582e+003,6.189331e-003
3.004596e+003,6.183349e-003
3.004612e+003,6.149203e-003
3.004627e+003,6.085154e-003
3.004642e+003,6.005257e-003
3.004657e+003,5.935417e-003
3.004672e+003,5.901929e-003
3.004687e+003,5.919933e-003
3.004702e+003,5.987284e-003
3.004717e+003,6.086095e-003
3.004732e+003,6.191482e-003
3.004747e+003,6.281902e-003
3.004762e+003,6.346418e-003
3.004777e+003,6.385790e-003
3.004792e+003,6.406840e-003
3.004807e+003,6.415919e-003
3.004823e+003,6.414440e-003
3.004838e+003,6.399678e-003
3.004853e+003,6.370021e-003
3.004868e+003,6.329540e-003
3.004883e+003,6.290071e-003
3.004898e+003,6.267178e-003
3.004913e+003,6.271985e-003
3.004928e+003,6.304695e-003
3.004943e+003,6.352167e-003
3.004958e+003,6.392885e-003
3.004973e+003,6.406739e-003
3.004988e+003,6.384378e-003
3.005003e+003,6.331422e-003
3.005018e+003,6.265464e-003
3.005033e+003,6.206910e-003
3.005049e+003,6.169132e-003
3.005063e+003,6.152698e-003
3.005079e+003,6.147355e-003
3.005094e+003,6.138483e-003
3.005109e+003,6.117480e-003
3.005124e+003,6.085860e-003
3.005139e+003,6.054477e-003
3.005154e+003,6.036905e-003
3.005169e+003,6.041071e-003
3.005184e+003,6.064321e-003
3.005199e+003,6.095167e-003
3.005214e+003,6.119160e-003
3.005229e+003,6.127561e-003
3.005244e+003,6.121210e-003
3.005260e+003,6.109516e-003
3.005274e+003,6.104845e-003
3.005290e+003,6.114892e-003
3.005305e+003,6.139020e-003
3.005320e+003,6.169872e-003
3.005335e+003,6.199011e-003
3.005350e+003,6.222606e-003
3.005365e+003,6.244959e-003
3.005380e+003,6.274708e-003
3.005395e+003,6.318613e-003
3.005410e+003,6.374997e-003
3.005425e+003,6.431422e-003
3.005440e+003,6.469861e-003
3.005455e+003,6.474905e-003
3.005470e+003,6.442250e-003
3.005485e+003,6.382024e-003
3.005500e+003,6.314949e-003
3.005516e+003,6.262741e-003
3.005531e+003,6.238404e-003
3.005546e+003,6.240556e-003
3.005561e+003,6.255514e-003
3.005576e+003,6.265061e-003
3.005591e+003,6.255716e-003
3.005606e+003,6.224320e-003
3.005621e+003,6.177366e-003
3.005636e+003,6.125175e-003
3.005651e+003,6.074267e-003
3.005666e+003,6.023332e-003
3.005681e+003,5.965381e-003
3.005696e+003,5.892995e-003
3.005711e+003,5.806183e-003
3.005727e+003,5.714888e-003
3.005741e+003,5.636234e-003
3.005757e+003,5.586659e-003
3.005772e+003,5.574442e-003
3.005787e+003,5.595183e-003
3.005802e+003,5.634958e-003
3.005817e+003,5.677120e-003
3.005832e+003,5.710960e-003
3.005847e+003,5.736275e-003
3.005862e+003,5.761188e-003
3.005877e+003,5.795739e-003
3.005892e+003,5.845103e-003
3.005907e+003,5.904852e-003
3.005922e+003,5.964004e-003
3.005938e+003,6.010901e-003
3.005952e+003,6.040668e-003
3.005968e+003,6.058240e-003
3.005983e+003,6.075107e-003
3.005998e+003,6.102426e-003
3.006013e+003,6.143927e-003
3.006028e+003,6.192625e-003
3.006043e+003,6.234539e-003
3.006058e+003,6.256186e-003
3.006073e+003,6.252489e-003
3.006088e+003,6.229900e-003
3.006103e+003,6.202977e-003
3.006118e+003,6.186743e-003
3.006133e+003,6.188525e-003
3.006148e+003,6.204926e-003
3.006163e+003,6.224724e-003
3.006178e+003,6.236656e-003
3.006194e+003,6.236757e-003
3.006208e+003,6.231345e-003
3.006224e+003,6.232925e-003
3.006239e+003,6.252051e-003
3.006254e+003,6.289600e-003
3.006269e+003,6.334717e-003
3.006284e+003,6.369348e-003
3.006299e+003,6.378225e-003
3.006314e+003,6.357546e-003
3.006329e+003,6.317705e-003
3.006344e+003,6.278540e-003
3.006359e+003,6.257901e-003
3.006374e+003,6.262237e-003
3.006389e+003,6.281936e-003
3.006405e+003,6.296156e-003
3.006419e+003,6.283919e-003
3.006435e+003,6.235783e-003
3.006450e+003,6.159453e-003
3.006465e+003,6.077022e-003
3.006480e+003,6.014294e-003
3.006495e+003,5.988460e-003
3.006510e+003,6.000957e-003
3.006525e+003,6.038954e-003
3.006540e+003,6.083272e-003
3.006555e+003,6.119832e-003
3.006570e+003,6.145943e-003
3.006585e+003,6.170645e-003
3.006600e+003,6.206876e-003
3.006615e+003,6.261699e-003
3.006630e+003,6.330750e-003
3.006646e+003,6.399106e-003
3.006661e+003,6.448741e-003
3.006676e+003,6.467944e-003
3.006691e+003,6.457384e-003
3.006706e+003,6.429202e-003
3.006721e+003,6.399611e-003
3.006736e+003,6.379906e-003
3.006751e+003,6.371533e-003
3.006766e+003,6.366288e-003
3.006781e+003,6.353310e-003
3.006796e+003,6.326951e-003
3.006811e+003,6.291786e-003
3.006826e+003,6.260018e-003
3.006841e+003,6.244589e-003
3.006856e+003,6.251043e-003
3.006872e+003,6.273162e-003
3.006886e+003,6.296055e-003
3.006902e+003,6.304392e-003
3.006917e+003,6.291483e-003
3.006932e+003,6.263884e-003
3.006947e+003,6.238606e-003
3.006962e+003,6.233967e-003
3.006977e+003,6.260321e-003
3.006992e+003,6.313839e-003
3.007007e+003,6.379301e-003
3.007022e+003,6.437778e-003
3.007037e+003,6.477226e-003
3.007052e+003,6.497507e-003
3.007067e+003,6.509480e-003
3.007083e+003,6.526701e-003
3.007097e+003,6.556503e-003
3.007113e+003,6.594718e-003
3.007128e+003,6.627419e-003
3.007143e+003,6.639227e-003
3.007158e+003,6.622237e-003
3.007173e+003,6.581598e-003
3.007188e+003,6.532554e-003
3.007203e+003,6.492495e-003
3.007218e+003,6.471273e-003
3.007233e+003,6.465186e-003
3.007248e+003,6.459267e-003
3.007263e+003,6.436130e-003
3.007278e+003,6.385824e-003
3.007293e+003,6.311385e-003
3.007308e+003,6.228253e-003
3.007323e+003,6.155689e-003
3.007339e+003,6.107298e-003
3.007354e+003,6.084683e-003
3.007369e+003,6.078871e-003
3.007384e+003,6.077493e-003
3.007399e+003,6.072990e-003
3.007414e+003,6.068522e-003
3.007429e+003,6.075342e-003
3.007444e+003,6.105484e-003
3.007459e+003,6.161940e-003
3.007474e+003,6.235110e-003
3.007489e+003,6.305334e-003
3.007504e+003,6.351864e-003
3.007519e+003,6.363901e-003
3.007534e+003,6.345577e-003
3.007550e+003,6.314949e-003
3.007564e+003,6.294508e-003
3.007580e+003,6.299652e-003
3.007595e+003,6.332835e-003
3.007610e+003,6.383336e-003
3.007625e+003,6.434953e-003
3.007640e+003,6.475410e-003
3.007655e+003,6.502720e-003
3.007670e+003,6.524246e-003
3.007685e+003,6.549507e-003
3.007700e+003,6.581632e-003
3.007715e+003,6.612481e-003
3.007730e+003,6.625198e-003
3.007745e+003,6.603196e-003
3.007760e+003,6.540291e-003
3.007775e+003,6.446353e-003
3.007791e+003,6.345173e-003
3.007806e+003,6.265229e-003
3.007821e+003,6.227178e-003
3.007836e+003,6.236690e-003
3.007851e+003,6.282675e-003
3.007866e+003,6.345308e-003
3.007881e+003,6.404419e-003
3.007896e+003,6.448573e-003
3.007911e+003,6.476183e-003
3.007926e+003,6.491621e-003
3.007941e+003,6.498751e-003
3.007956e+003,6.496901e-003
3.007971e+003,6.481632e-003
3.007986e+003,6.450119e-003
3.008001e+003,6.406066e-003
3.008017e+003,6.361682e-003
3.008031e+003,6.334280e-003
3.008047e+003,6.337272e-003
3.008062e+003,6.373484e-003
3.008077e+003,6.432599e-003
3.008092e+003,6.496161e-003
3.008107e+003,6.546883e-003
3.008122e+003,6.578268e-003
3.008137e+003,6.597107e-003
3.008152e+003,6.619378e-003
3.008167e+003,6.658708e-003
3.008182e+003,6.717626e-003
3.008197e+003,6.782981e-003
3.008212e+003,6.831952e-003
3.008228e+003,6.842622e-003
3.008242e+003,6.806103e-003
3.008258e+003,6.731894e-003
3.008273e+003,6.643130e-003
3.008288e+003,6.564913e-003
3.008303e+003,6.512574e-003
3.008318e+003,6.484087e-003
3.008333e+003,6.464042e-003
3.008348e+003,6.433641e-003
3.008363e+003,6.383101e-003
3.008378e+003,6.318109e-003
3.008393e+003,6.257363e-003
3.008408e+003,6.221900e-003
3.008423e+003,6.222875e-003
3.008438e+003,6.254371e-003
3.008453e+003,6.296223e-003
3.008469e+003,6.323858e-003
3.008484e+003,6.321773e-003
3.008499e+003,6.290744e-003
3.008514e+003,6.247211e-003
3.008529e+003,6.213161e-003
3.008544e+003,6.204624e-003
3.008559e+003,6.222673e-003
3.008574e+003,6.254640e-003
3.008589e+003,6.281499e-003
3.008604e+003,6.289063e-003
3.008619e+003,6.275078e-003
3.008634e+003,6.248623e-003
3.008649e+003,6.222236e-003
3.008664e+003,6.202574e-003
3.008679e+003,6.184693e-003
3.008695e+003,6.153942e-003
3.008709e+003,6.094798e-003
3.008725e+003,6.001259e-003
3.008740e+003,5.881475e-003
3.008755e+003,5.755580e-003
3.008770e+003,5.645666e-003
3.008785e+003,5.565414e-003
3.008800e+003,5.514269e-003
3.008815e+003,5.479807e-003
3.008830e+003,5.446757e-003
3.008845e+003,5.408173e-003
3.008860e+003,5.369292e-003
3.008875e+003,5.345005e-003
3.008890e+003,5.349332e-003
3.008906e+003,5.385160e-003
3.008920e+003,5.439912e-003
3.008936e+003,5.490478e-003
3.008951e+003,5.515141e-003
3.008966e+003,5.505444e-003
3.008981e+003,5.472962e-003
3.008996e+003,5.443737e-003
3.009011e+003,5.445549e-003
3.009026e+003,5.493967e-003
3.009041e+003,5.584712e-003
3.009056e+003,5.696423e-003
3.009071e+003,5.802657e-003
3.009086e+003,5.885506e-003
3.009101e+003,5.944017e-003
3.009116e+003,5.992692e-003
3.009131e+003,6.049739e-003
3.009146e+003,6.125074e-003
3.009162e+003,6.212489e-003
3.009177e+003,6.292121e-003
3.009192e+003,6.341946e-003
3.009207e+003,6.350688e-003
3.009222e+003,6.325505e-003
3.009237e+003,6.288962e-003
3.009252e+003,6.267245e-003
3.009267e+003,6.276053e-003
3.009282e+003,6.311856e-003
3.009297e+003,6.354991e-003
3.009312e+003,6.380276e-003
3.009327e+003,6.371736e-003
3.009342e+003,6.331288e-003
3.009357e+003,6.277498e-003
3.009373e+003,6.234639e-003
3.009387e+003,6.219379e-003
3.009403e+003,6.231951e-003
3.009418e+003,6.257799e-003
3.009433e+003,6.277565e-003
3.009448e+003,6.280557e-003
3.009463e+003,6.271044e-003
3.009478e+003,6.266338e-003
3.009493e+003,6.284793e-003
3.009508e+003,6.333103e-003
3.009523e+003,6.398804e-003
3.009538e+003,6.454323e-003
3.009553e+003,6.470197e-003
3.009568e+003,6.430615e-003
3.009583e+003,6.343291e-003
3.009598e+003,6.236354e-003
3.009614e+003,6.145473e-003
3.009629e+003,6.097788e-003
3.009644e+003,6.100309e-003
3.009659e+003,6.139995e-003
3.009674e+003,6.194406e-003
3.009689e+003,6.245833e-003
3.009704e+003,6.291012e-003
3.009719e+003,6.341004e-003
3.009734e+003,6.411010e-003
3.009749e+003,6.507227e-003
3.009764e+003,6.619041e-003
3.009779e+003,6.721362e-003
3.009794e+003,6.786245e-003
3.009809e+003,6.797890e-003
3.009824e+003,6.760937e-003
3.009840e+003,6.698782e-003
3.009854e+003,6.641145e-003
3.009870e+003,6.608746e-003
3.009885e+003,6.603431e-003
3.009900e+003,6.609319e-003
3.009915e+003,6.603734e-003
3.009930e+003,6.572044e-003
3.009945e+003,6.516644e-003
3.009960e+003,6.455164e-003
3.009975e+003,6.409799e-003
3.009990e+003,6.393121e-003
3.010005e+003,6.400081e-003
3.010020e+003,6.410405e-003
3.010035e+003,6.400754e-003
3.010051e+003,6.359261e-003
3.010065e+003,6.293466e-003
3.010081e+003,6.226942e-003
3.010096e+003,6.186609e-003
3.010111e+003,6.187012e-003
3.010126e+003,6.221833e-003
3.010141e+003,6.267783e-003
3.010156e+003,6.297871e-003
3.010171e+003,6.297534e-003
3.010186e+003,6.273632e-003
3.010201e+003,6.250875e-003
3.010216e+003,6.257127e-003
3.010231e+003,6.307149e-003
3.010246e+003,6.392885e-003
3.010261e+003,6.487450e-003
3.010276e+003,6.559632e-003
3.010292e+003,6.591959e-003
3.010307e+003,6.589739e-003
3.010322e+003,6.578268e-003
3.010337e+003,6.587856e-003
3.010352e+003,6.635796e-003
3.010367e+003,6.716886e-003
3.010382e+003,6.807381e-003
3.010397e+003,6.880121e-003
3.010412e+003,6.922640e-003
3.010427e+003,6.946746e-003
3.010442e+003,6.983008e-003
3.010457e+003,7.063961e-003
3.010472e+003,7.203711e-003
3.010487e+003,7.387081e-003
3.010502e+003,7.574912e-003
3.010518e+003,7.722179e-003
3.010532e+003,7.800908e-003
3.010548e+003,7.814098e-003
3.010563e+003,7.792508e-003
3.010578e+003,7.777497e-003
3.010593e+003,7.797805e-003
3.010608e+003,7.854449e-003
3.010623e+003,7.921458e-003
3.010638e+003,7.962628e-003
3.010653e+003,7.952335e-003
3.010668e+003,7.891090e-003
3.010683e+003,7.804619e-003
3.010698e+003,7.728419e-003
3.010713e+003,7.687069e-003
3.010729e+003,7.680054e-003
3.010743e+003,7.683494e-003
3.010759e+003,7.665046e-003
3.010774e+003,7.605258e-003
3.010789e+003,7.510382e-003
3.010804e+003,7.409966e-003
3.010819e+003,7.340068e-003
3.010834e+003,7.321130e-003
3.010849e+003,7.345494e-003
3.010864e+003,7.380037e-003
3.010879e+003,7.385261e-003
3.010894e+003,7.338013e-003
3.010909e+003,7.245790e-003
3.010924e+003,7.143548e-003
3.010939e+003,7.073963e-003
3.010954e+003,7.063388e-003
3.010969e+003,7.106632e-003
3.010985e+003,7.169721e-003
3.011000e+003,7.210381e-003
3.011015e+003,7.203138e-003
3.011030e+003,7.155405e-003
3.011045e+003,7.104679e-003
3.011060e+003,7.097168e-003
3.011075e+003,7.161300e-003
3.011090e+003,7.290703e-003
3.011105e+003,7.446839e-003
3.011120e+003,7.580880e-003
3.011135e+003,7.661000e-003
3.011150e+003,7.691082e-003
3.011165e+003,7.707372e-003
3.011180e+003,7.756381e-003
3.011196e+003,7.866122e-003
3.011210e+003,8.027326e-003
3.011226e+003,8.197673e-003
3.011241e+003,8.325967e-003
